Co_Code,Co_Name,_Operating_Expense_Rate,_Research_and_development_expense_rate,_Cash_flow_rate,_Interest_bearing_debt_interest_rate,_Tax_rate_A,_Cash_Flow_Per_Share,_Per_Share_Net_profit_before_tax_Yuan_,_Realized_Sales_Gross_Profit_Growth_Rate,_Operating_Profit_Growth_Rate,_Continuous_Net_Profit_Growth_Rate,_Total_Asset_Growth_Rate,_Net_Value_Growth_Rate,_Total_Asset_Return_Growth_Rate_Ratio,_Cash_Reinvestment_perc,_Current_Ratio,_Quick_Ratio,_Interest_Expense_Ratio,_Total_debt_to_Total_net_worth,_Long_term_fund_suitability_ratio_A,_Net_profit_before_tax_to_Paid_in_capital,_Total_Asset_Turnover,_Accounts_Receivable_Turnover,_Average_Collection_Days,_Inventory_Turnover_Rate_times,_Fixed_Assets_Turnover_Frequency,_Net_Worth_Turnover_Rate_times,_Operating_profit_per_person,_Allocation_rate_per_person,_Quick_Assets_to_Total_Assets,_Cash_to_Total_Assets,_Quick_Assets_to_Current_Liability,_Cash_to_Current_Liability,_Operating_Funds_to_Liability,_Inventory_to_Working_Capital,_Inventory_to_Current_Liability,_Long_term_Liability_to_Current_Assets,_Retained_Earnings_to_Total_Assets,_Total_income_to_Total_expense,_Total_expense_to_Assets,_Current_Asset_Turnover_Rate,_Quick_Asset_Turnover_Rate,_Cash_Turnover_Rate,_Fixed_Assets_to_Assets,_Cash_Flow_to_Total_Assets,_Cash_Flow_to_Liability,_CFO_to_Assets,_Cash_Flow_to_Equity,_Current_Liability_to_Current_Assets,_Liability_Assets_Flag,_Total_assets_to_GNP_price,_No_credit_Interval,_Degree_of_Financial_Leverage_DFL,_Interest_Coverage_Ratio_Interest_expense_to_EBIT,_Net_Income_Flag,_Equity_to_Liability,Default
1327,Remi Proc. Plant,0.000126044,50900000,0.474683576,0,0.269966596,0.320966259,0.174135723,0.022030248,0.847953175,0.217575054,6200000000,0.000443764,0.263751156,0.377733691,0.027406467,0.02437407,0.630629032,0.00388477,0.005012108,0.173169444,0.076461769,0.002043156,0.003096274,19100000,5900000000,0.020806452,0.393693042,0.033191878,0.224510623,0.140005416,0.027542161,0.048474697,0.347122042,0.27697486,0,0,0.934119783,0.00230896,0.011506542,0.000105446,0.000116529,0.000197169,0.672794082,0.613391149,0.450893045,0.583371887,0.310634999,0.010661866,0,0.007823332,0.624385445,0.026795001,0.565176661,1,0.043438943,0
4557,Uniroyal Ind,0.013470611,0,0.743250883,0,0,0.321673622,0.167959629,0.022195722,0.848023476,0.2173757,6060000000,0.000434855,0.264023902,0.386144331,0.712629914,0.322044525,0.630605745,0,0.317607691,0.167091471,0,0.010948231,0.000577242,19100000,0.000125579,0.008870968,0.361378078,0.000623476,0.339938845,0.368400426,0.32518934,1,0.708502511,0.277249606,1,0,0.926921373,0.002125039,0.013214985,0.117906012,0.056334602,0.154599628,0.000904783,0.702331388,0.813123127,0.61547015,0.320134508,0.000122444,0,0.003199116,0.662276845,0.02678901,0.565148137,1,1,0
3587,Piccadily Sugar,0.000122459,9580000000,0.465465556,0.000252025,0,0.340171182,0.173683814,0.022034989,0.847982349,0.21757966,5740000000,0.000371945,0.263624496,0.388379718,0.005193744,0.002398043,0.633050575,0.023754548,0.005457657,0.172815021,0.043478261,0.001363457,0.004640995,812000000,0.000124822,0.023709677,0.399832659,0.012884108,0.417482847,0.062144288,0.004693197,0.00205888,0.349432432,0.276543526,0.001649608,0.014240484,0.940024756,0.002257613,0.021491644,0.000404086,0.000378132,0.000146746,0.185809398,0.643481945,0.459340723,0.625007017,0.314751127,0.054967526,0,0.008389187,0.621860783,0.028558224,0.568311558,1,0.015819055,0
6694,Esaar (India),0.000113324,628000000,0.467889585,0.000889089,0.237777103,0.321072363,0.178428862,0.022079822,0.848013077,0.217589107,6790000000,0.000459535,0.263898796,0.379065609,0.010712603,0.005666343,0.631470117,0.003716977,0.005371144,0.177422517,0.134932534,0.002923722,0.002162098,0.0001584,0.000186855,0.029516129,0.401087719,0.040507975,0.131828141,,0.006162607,0.005314626,0.349229931,0.277466667,0.012098474,0.017428353,0.937993832,0.002332697,0.023336994,5870000000,3470000000,3330000000,0.363221065,0.599088018,0.446458564,0.588767878,0.308805878,0.027278599,0,0.009947491,0.623746029,0.026991189,0.565960386,1,0.044884894,0
7690,Concord Drugs,0.00016721,3570000000,0.467233671,0.000655066,0.249316732,0.326094645,0.211719515,0.022165743,0.848068956,0.217610225,8820000000,0.000516581,0.26451267,0.385147722,0.007528214,0.004857845,0.630772181,0.004624335,0.005428875,0.210753337,0.149925037,0.001113895,0.005681056,0.000119994,0.000264018,0.033387097,0.397051175,0.004894119,0.23544969,0.024732295,0.005097262,0.001552968,0.354669861,0.277783589,0.006630643,0.002710771,0.953566724,0.002556586,0.027587267,9370000000,6680000000,2020000000,0.276439815,0.646718437,0.460233714,0.610249675,0.315098922,0.038493335,0,0.001927738,0.623681935,0.026826715,0.565322424,1,0.038278561,0
4999,Vamshi Rubber,0.000109855,0.000100683,0.466955202,0.000526053,0.168843,,0.190329141,0.022169473,0.848326457,0.217626014,675000000,0.000485987,0.263935318,0.383303528,0.004765664,0.00369875,0.630681087,0.003613019,0.005604458,0.189344695,0.245877061,0.003327483,0.001900801,0.000642388,0.000699004,0.048064516,0.394280998,0.0031778,0.14421228,0.026914734,0.004135666,0.002212565,0.352657795,0.276646064,0.00198296,0,0.944203208,0.002394355,0.036982581,1460000000,1670000000,1210000000,0.229103108,0.634056126,0.456630085,0.59779333,0.313409721,0.059638723,0,0.006839116,0.623670748,0.026791312,0.565159138,1,0.045846101,0
5710,Bloom Dekor,0.000240524,0,0.454234502,0.000587059,0,0.299780717,0.156661897,0.022175873,0.848078355,0.217603094,6840000000,0.00039947,0.264182421,0.337384971,0.00656285,0.004555907,0.629581444,0.015179785,0.006197282,0.155697157,0.196401799,0.001020563,0.006202795,0.000205977,0.001228552,0.058548387,0.384263133,0.003429975,0.51293891,0.004204832,0.005382906,0.000129901,0.321583445,0.278029061,0.003403023,0.000655228,0.920323044,0.002152243,0.058540223,0.000119435,0.000104117,238000000,0.074805454,0.642501061,0.459215133,0.451014774,0.314460307,0.043946134,0,0.000714363,0.623704711,0.02653155,0.563517405,1,0.018947709,1
65910,Blueblood Ventu,0.00022156,1340000000,0.458329349,0.000682068,0.257515943,0.30575794,0.196580553,0.022081908,0.848004301,0.217583562,0.0001099,0.000595162,0.263535135,0.35427145,0.009666741,0.00612237,0.63126327,0.011885937,0.013000234,0.193635472,0.209895052,0.000693902,0.009121456,650000000,0.006387867,0.061612903,0.3990751,0.000362404,0.663865236,0.158461525,0.006922123,0.004847519,0.331583434,0.277362056,0.007438636,0,0.939971763,0.002322905,0.047735534,0.000204784,0.000153955,9990000000,0.014959093,0.695461731,0.467294408,0.515586634,0.325815311,0.030172923,0,0.00029517,0.623790289,0.026965901,0.565873385,1,0.021336129,0
6243,Sangam. Coffee,6610000000,0,0.462706021,0.000493049,0.084522725,0.321249204,0.195601416,0.022406472,0.849167579,0.218087709,7230000000,0.000567213,0.264685953,0.380499981,0.011570011,0.0052858,0.630941015,0.012016342,0.005882516,0.191840736,0.098950525,0.000799408,0.007905489,0.000151712,0.000436499,0.037096774,0.404050112,0.016167513,0.682568781,0.115269113,0.010583542,0.005203099,0.343292781,0.277074835,0.002900716,0.007680818,0.933880795,0.00275341,0.009343154,0.000308495,0.000297018,0.000132556,0.148418168,0.654632316,0.461052801,0.578931546,0.31708784,0.025287576,0,0.006169198,0.62514564,0.02689135,0.565594766,1,0.021216371,0
5952,Catvision Ltd,0.000126159,0,0.49303574,0.000657066,0,0.363054396,0.178052271,0.022141723,0.848036087,0.217593239,3940000000,0.000448181,0.26397961,0.421016356,0.026023632,0.000982549,0.632915303,0.004471133,0.014583015,0.177120881,0.047976012,0.007594372,0.000832561,554000000,0.001351105,0.018548387,0.473677664,0.018521885,0.04236941,0.002212918,0.001197518,0.000175639,0.401993767,0.277597543,0.064420168,0.004133426,0.948075177,0.002419098,0.011621021,0.000634357,2550000000,40500000,0.022783281,0.640913892,0.458753165,0.760203902,0.314286036,0.011238004,0,0.011560327,0.623170138,0.026793301,0.5651686,1,0.039211504,0
44204,Jaisukh Dealers,0.000729898,0.000756224,0.480014762,0,0.119344063,0.322982245,0.194396324,0.022091343,0.848038158,0.217587664,0.000184931,0.000897934,0.26410627,0.3802485,0.109245213,0.104866954,0.630612252,0.00046143,0.00713368,0.191931227,0.074962519,0.000864334,0.007314584,0.000112924,0.000445577,0.017741935,0.397017254,0.003025148,0.689697318,0.067313504,0.10800013,0.030265099,0.37549487,0.276981501,0.003533531,0,0.943123621,0.002321885,0.046986133,0.000522854,0.00054646,0.000138924,0.11152081,0.625969287,0.435291,0.584855932,0.312897109,0.002469997,0,0.001573856,0.624152604,0.026791157,0.565158396,1,0.234042909,0
5353,Dazzel Confindiv,0.000119452,0,0.464279543,0.000648065,0.170361373,0.324538445,0.172930632,0.022063308,0.847988361,0.217574573,584000000,0.000452473,0.263857612,0.383368727,0.007806528,0.002552131,0.63395296,0.012496922,0.005097063,0.17197044,0.128935532,0.001513599,0.004176469,4910000000,0.000157352,0.043709677,0.395049863,0.016707903,0.159756805,0.026065239,0.0026197,0.001258294,0.345977517,0.278401703,0.013742343,0.012216074,0.934947901,0.002252097,0.025655729,0.000130769,4270000000,2120000000,0.449070165,0.579208621,0.449749541,0.593988224,0.300526803,0.037162864,0,0.003198882,0.623310768,0.029563523,0.568806625,1,0.020798639,0
27349,Ejecta Marketing,0.000138417,9220000000,0.468424717,0.000565057,0.23352566,0.3258117,0.224975522,0.022162409,0.848128446,0.217616288,0.00010133,0.000531978,0.265020864,0.383908945,0.018280754,0.015212973,0.630626635,0.002718427,0.007220943,0.22404796,0.206896552,0.000728394,0.008690232,0.000171201,0.001027324,0.037096774,0.432068474,0.004696682,0.642544007,0.152402025,0.016046207,0.011014567,0.361750203,0.277071109,0.006119207,0,0.958318607,0.002682807,0.029012411,0.000155937,0.000146533,9480000000,0.087347709,0.591805649,0.44065189,0.612335995,0.308366246,0.016046709,0,0.00087024,0.624158564,0.026794558,0.565174561,1,0.057015244,0
6950,Nimbus Foods,7050000000,1290000000,0.46248291,0.000662066,0,0.322593195,0.158394216,0.022248789,0.848742841,0.217598814,5740000000,0.000401491,0.264100831,0.381943668,0.004526663,0.003015021,0.627734209,0.024262486,0.004925095,0.157386321,0.139430285,0.000691873,0.009140242,0.000156871,0.000158108,0.061129032,0.392833722,0.00644326,0.412584867,0.029306544,0.003667402,0.000774846,0.343593536,0.276619945,0.002576268,0.003774163,0.925291388,0.002114377,0.027137701,0.000129806,0.00011067,2170000000,0.454902536,0.627595451,0.457445756,0.584963407,0.309360434,0.062596874,0,0.002532515,0.624927681,0.026118371,0.556329485,1,0.015702833,1
3776,Sky Inds.,0.000241333,7960000000,0.461640791,0.000345035,0,0.31781849,0.156586578,0.022172333,0.848147927,0.217601276,626000000,0.000393456,0.264183976,0.377044447,0.01269762,0.008748738,0.630547184,0.009604319,0.005752289,0.155576503,0.205397301,0.000876508,0.007214677,8250000000,0.000738342,0.049677419,0.391386445,0.004059936,0.595979906,0.184925048,0.009130897,0.008255177,0.341222009,0.277249396,0.009560545,0.000931587,0.904271317,0.002151559,0.086682359,0.000147529,0.000112057,9650000000,0.140503398,0.679998829,0.465505685,0.567384534,0.321647413,0.0230672,0,0.001284155,0.623837621,0.026771508,0.565062931,1,0.023937669,0
3908,Dutron Polymers,8660000000,0,0.463947393,0.000508051,0,0.32153215,0.16200949,0.022070167,0.848018853,0.217484844,5800000000,0.000415266,0.263479964,0.384858984,0.004399362,0.004204061,0.630372187,0.007733975,0.005678012,0.161005957,0.250374813,0.002745174,0.002302993,19100000,0.000600659,0.057580645,0.39886027,0.01004343,0.299913141,0.188140167,0.004537843,0.008342607,0.347088954,0.27697486,0,0,0.928262889,0.002173499,0.048098138,3220000000,3990000000,7860000000,0.16025775,0.695188033,0.469068115,0.592917409,0.323559244,0.064306556,0,0.000397026,0.623629842,0.026728012,0.564838176,1,0.027193839,0
5105,Intl. Housg.Fin.,6410000000,0,0.46731587,0.000267027,0.316631238,0.328464314,0.180387136,0.022095657,0.848027252,0.217610073,6630000000,0.000450876,0.264095391,0.387988525,0.007142567,0.00482603,0.630981767,0.006501974,0.00576953,0.179805445,0.11844078,0.000945492,0.0066844,0.000126299,0.000362362,0.030806452,0.393659121,0.004525834,0.274548765,0.076208443,0.005076956,0.004105609,0.35414064,0.277890413,0.005687838,0.002132396,0.93547778,0.002393556,0.012211943,0.000122427,9170000000,7090000000,0.164711198,0.664849577,0.463791981,0.618572981,0.318064758,0.040502779,0,0.006674298,0.623500805,0.026876453,0.565534732,1,0.03034372,0
26602,POCL Enterprises,0.00047411,0,0.467300773,0,0.302156089,0.320365,0.178880771,0.022069313,0.848011195,0.217583118,6800000000,0.000462729,0.263750379,0.381459335,0.024190876,0.016479993,0.630612252,0.002074613,0.005295727,0.17794284,0.131934033,0.000823755,0.007683473,4490000000,0.000185342,0.026612903,0.394914181,0.006183344,0.422540609,0.213769574,0.016487946,0.023992866,0.354598191,0.277190037,0.020230348,0,0.937654471,0.002274007,0.070617693,0.000181912,0.000130553,0.000180409,0.398726788,0.612935748,0.445925201,0.590397214,0.311124302,0.012101487,0,0.00063126,0.623850255,0.026791157,0.565158396,1,0.070640818,0
1762,Apollo Finvest,0.000115636,1100000000,0.475931657,0.000152015,0.236562405,0.38537172,0.318897341,0.022206926,0.848162408,0.217634456,0.000128271,0.000624209,0.266255605,0.423139972,0.009173138,0.00834137,0.630618759,0.008046763,0.0060732,0.318068019,0.47826087,0.002783724,0.002272252,0.000804609,0.001638574,0.10483871,0.556850817,0.025374145,0.621050473,0.392746307,0.008417223,0.015540603,0.380785279,0.277113256,0.002307177,0.001500681,0.963001653,0.002562941,0.048940052,5950000000,6110000000,0.000114413,0.118103976,0.763831621,0.48146783,0.744957812,0.335754571,0.031759334,0,0.002918407,0.623839114,0.026792659,0.565165548,1,0.026545944,0
6190,Radix Indust.,0.000246421,781000000,0.461416002,0.000791079,0,0.317677018,0.088724863,0.021977165,0.847385729,0.21550616,4020000000,0.000213585,0.261713717,0.376569427,0.003271129,0.001308817,0.630018767,0.288931141,0.004933437,0.087617827,0.154422789,0.000917087,0.006894461,0.000110631,0.000352528,0.097903226,0.380769318,0.005618727,0.312530345,0.007917795,0.002343299,0.000179857,0.340720289,0.276774383,0.002752205,0.012606122,0.886735076,0.001975944,0.09073209,8300000000,6240000000,461000000,0.265913422,0.633268896,0.458409345,0.565274084,0.285388774,0.084699084,0,0.001788294,0.62345843,0.026624384,0.564214176,1,0.010693402,1
38610,Benara Bearing,7380000000,1900000000,0.456453872,0.000614061,0,0.308304449,0.178202907,0.022084026,0.848246426,0.217634605,8330000000,0.00063197,0.26743362,0.361899706,0.011617436,0.008605255,0.631746483,0.008256504,0.009920517,0.176080235,0.245877061,0.001010419,0.006257445,0.000483415,0.002769538,0.067419355,0.402648063,0.003116679,0.632981833,0.095462578,0.010638909,0.004666663,0.329782199,0.277073321,0.002880989,0.004041615,0.937022291,0.002324796,0.030742662,0.000111919,0.000110849,4650000000,0.033431262,0.659313688,0.462242381,0.515075414,0.317472506,0.025185116,0,0.001073465,0.624181647,0.027362849,0.566927359,1,0.026137621,0
19908,Svaraj Trading,0.000248965,9390000000,0.472554792,0.000327033,0.199007997,0.328393577,0.200572418,0.022188152,0.848139869,0.217609336,9650000000,0.000633741,0.2645523,0.391220521,0.014621483,0.011766878,0.630684169,0.002775878,0.005170255,0.196900686,0.109445277,0.000612744,0.010333153,8540000000,0.000113475,0.025806452,0.396757197,0.005199675,0.430617245,0.073277443,0.012285397,0.006035467,0.369584272,0.277117555,0.006382874,0.001582624,0.947604879,0.002511276,0.028812462,0.000208827,0.000185897,8470000000,0.494766237,0.641853432,0.458888579,0.631084486,0.314435124,0.020055281,0,0.000337552,0.624010121,0.026797613,0.565188993,1,0.056087578,0
67292,Wealth First Por,0.000156456,0.000116812,0.486552091,0.000164016,0.224516651,,0.224297658,0.022100761,0.84803124,0.217589413,0.000109224,0.000541909,0.263619056,0.406011326,0.02782893,0.023339742,0.630612937,0.001936002,0.006199423,0.223399442,0.134932534,0.001968085,0.003212406,5690000000,0.000381275,0.025806452,0.417301734,0.006380229,0.707180163,0.11441255,0.023458198,0.010959731,0.413935788,0.277078003,0.011629908,0.000180907,0.965597725,0.002849633,0.02018782,0.00029289,0.000261098,0.000112162,0.158678053,0.675967673,0.474770381,0.693451739,0.318311225,0.010497199,0,0.001496925,0.624522614,0.026791329,0.565159217,1,0.074678669,0
7275,Dina Iron,0.000132751,0,0.465307868,0.000344034,0.151634781,0.323795713,0.179106726,0.022110733,0.848027005,0.217594456,0.000123218,0.000602,0.264307527,0.381673559,0.006356922,0.00599885,0.631125601,0.005248087,0.005062497,0.177573335,0.103448276,0.00081361,0.007773133,0.000466791,9610000000,0.026129032,0.406842903,0.058670925,0.379734297,0.000817094,0.006102724,3830000000,0.352280584,0.277442671,0.001013965,0,0.936991025,0.00242676,0.013933501,0.000187808,0.000190218,109000000,0.520998222,0.641747989,0.458998226,0.605590749,0.314392705,0.045314106,0,0.004682159,0.623778297,0.02693604,0.565765934,1,0.035027748,0
33460,Bhilwara Tech,0.000132288,0,0.461226441,0.000573057,0.283328272,0.317111127,0.184830911,0.022179113,0.848610944,0.217737209,7990000000,0.00047855,0.264443512,0.375312023,0.008872359,0.007129249,0.630885536,0.009800381,0.00541066,0.183877536,0.274362819,0.000685786,0.009220509,0.000192793,0.000639241,0.069032258,0.394473214,0.002668875,0.63874624,0.021984817,0.007216846,0.000727745,0.340177436,0.277280977,0.0046291,0,0.938650908,0.002310866,0.038433459,0.000112358,9770000000,945000000,0.197855268,0.638060764,0.458463901,0.562235904,0.31362658,0.032810074,0,0.000301547,0.623811878,0.026855782,0.565448783,1,0.023666827,0
1698,Kothari Wrld Fin,3400000000,509000000,0.466574403,0.000452045,0.268954348,0.343425055,0.183023273,0.022029885,0.847964774,0.217568543,4810000000,0.000395627,0.263261611,0.383266272,0.011277344,0.004246482,0.631213956,0.01041319,0.044415006,0.182075258,0.629685157,0.003276759,0.001929834,0.000142923,0.110981246,0.15483871,0.415413491,0.000344209,0.497424983,0.136517794,0.005421317,0.004377196,0.356231824,0.277537187,0.015468557,0,0.935858288,0.002268309,0.041371223,4420000000,2020000000,2090000000,0.003355402,0.648149562,0.46011941,0.644001488,0.315606249,0.025933847,0,0.001535251,0.623680826,0.026948173,0.565810229,1,0.022886277,1
26398,Sujala Trading &,0.000656006,0,0.465104887,0.000647065,0.099605223,0.328641154,0.212096106,0.022217657,0.848538372,0.217716947,9700000000,0.000562921,0.266798766,0.390344995,0.007935077,0.007568432,0.630700949,0.01003748,0.005215972,0.21119071,0.185907046,0.000913029,0.00692264,0.000212855,0.000297304,0.052096774,0.394213157,0.001274648,0.675082843,0.35045089,0.007607844,0.01156478,0.351687324,0.277091509,0.001200677,0,0.94167832,0.002315675,0.118587826,0.000166458,0.000169663,0.000238262,0.271478265,0.680214098,0.465412777,0.619889074,0.321852177,0.036578474,0,0.000173903,0.623770633,0.026816336,0.56527566,1,0.023353866,0
20894,COSYN,0.000492149,0.000394242,0.375773131,0,0,0.298861145,0.18528282,0.022236431,0.847958198,0.217583303,0.000126139,0.000639082,0.265215905,0.348366305,0.060128986,0.053752587,0.630617046,0.000407627,0.019400936,0.183327049,0.07946027,0.001093606,0.005784379,0.000125344,0.001972946,0.018064516,0.394868954,0.001376031,0.515722176,0.14265672,0.055702956,0.044147469,0.086266586,0.277016994,0.011759994,0,0.94435371,0.002408113,0.03757635,0.000347088,0.000340899,0.000247334,0.018464604,0.622151488,0.42714877,0.42879254,0.312532739,0.004724366,0,0.000699112,0.624115247,0.026792761,0.565166035,1,0.256305493,0
4259,Norben Tea,0.000144893,700000000,0.460184696,0.000258026,0,0.312831577,0.115839422,0.021968505,0.847865228,0.217564973,5650000000,0.000307064,0.263128735,0.365457695,0.006127282,0.002408648,0.630410885,0.047723397,0.006499172,0.122049619,0.211394303,0.001584612,0.003992024,0.000104326,0.001675643,0.101129032,0.368331788,0.003457721,0.468963559,0.032820541,0.004269021,0.000885156,0.337911219,0.282220826,0.005152488,0.009718517,0.905385154,0.001976183,0.052838069,0.00010931,8010000000,1600000000,0.057940501,0.640308778,0.459003592,0.542749547,0.31305402,0.046946582,0,0.000977392,0.623580397,0.026731619,0.564857557,1,0.013020721,1
64838,Sylph Education,0.000672079,0,0.471274838,0,0.044032797,0.328393577,0.186186639,0.022124655,0.84813581,0.217619855,7570000000,0.000482044,0.264279553,0.392561753,0.009923838,0.004860341,0.630613964,0.004854139,0.009243072,0.185212277,0.221889055,0.075473,8370000000,4570000000,0.002585709,0.045967742,0.39359128,0.000303796,0.230905645,0.08409262,0.00503851,0.005320889,0.363464115,0.277606101,0.012964145,0,0.943060759,0.002265987,0.16380754,7490000000,3820000000,4380000000,0.041014831,0.643124003,0.459322296,0.641237481,0.314594065,0.02940577,0,0.001040044,0.623730859,0.026791623,0.56516062,1,0.036983928,0
4855,Kerala Ayurveda,0.000198085,1340000000,0.465322966,0.000633063,0.113068124,0.325281177,0.195752052,0.022060163,0.847982491,0.217613952,7770000000,0.000552066,0.264270229,0.383955516,0.004731967,0.003144156,0.631068068,0.006453643,0.005032297,0.194736445,0.073463268,0.000902884,0.007005469,7550000000,7790000000,0.023709677,0.394902874,0.015518552,0.164836917,0.034516255,0.003260596,0.001989344,0.349057372,0.276305167,0.004154689,0,0.944031708,0.002480078,0.021317681,0.000133149,9590000000,5480000000,0.526869035,0.632224838,0.457059138,0.598082179,0.312862996,0.060038338,0,0.001456421,0.623404989,0.026929913,0.565743225,1,0.030489983,0
13575,Mayur Leather,0.000212771,3090000000,0.466715315,0.00070007,0,0.323831082,0.183776456,0.022173803,0.848067238,0.217637021,0.000219663,0.001018463,0.265563248,0.381487277,0.011876406,0.010217259,0.630951973,0.002998386,0.005074204,0.17844054,0.068965517,0.000559991,0.011279284,0.000336671,5830000000,0.019193548,0.394789806,0.022336984,0.29944611,0.033193881,0.011216327,0.003567772,0.350658469,0.27704217,0.002059293,0.009771193,0.940966225,0.002582509,0.012421818,0.000269372,0.000268624,7790000000,0.672971907,0.612843187,0.449060577,0.588870841,0.3108323,0.024643002,0,0.001002673,0.624931954,0.026943454,0.565793108,1,0.052837635,0
6302,Kretto Syscon,0.000127663,1360000000,0.476450014,0.000627063,0.196072477,0.336917309,0.188747458,0.022091785,0.8480267,0.217587707,6530000000,0.000508421,0.263885586,0.39065236,0.009714166,0.006912776,0.631376967,0.005242616,0.00506461,0.18665259,0.089955022,0.000864334,0.007320562,6630000000,7340000000,0.025806452,0.398792429,0.018338471,0.275438463,0.128806608,0.007131999,0.009629555,0.36869309,0.277335661,0.007020476,0.011487688,0.939979252,0.002470974,0.017222337,0.000159923,0.000123789,0.000157282,0.627268616,0.68328908,0.468719944,0.663420129,0.320492717,0.030027345,0,0.00304775,0.634075822,0.02699647,0.565978114,1,0.035055425,0
54811,VIRAT LEASING,0.000308865,1220000000,0.475696803,990000000,0.206903533,0.333451227,0.198011599,0.022106798,0.848047498,0.217597443,6550000000,0.000457414,0.264075965,0.383936888,0.007482036,0.007552212,0.630641361,0.003114199,0.0053712,0.196093809,0.070464768,0.002260254,0.00279826,0.00149228,0.000112718,0.019354839,0.399029873,0.008338721,0.262508069,0.052846832,0.007533403,0.004367882,0.374680801,0.277003078,0.000224654,0,0.954484318,0.002484434,0.025192049,0.000140865,0.000151783,8180000000,0.323167876,0.650317638,0.461716118,0.649509209,0.315491871,0.038722868,0,0.011201879,0.623838398,0.026798336,0.565192399,1,0.051315257,0
6787,Coromandel Agro,0.000167442,3060000000,0.468064048,0.000646065,0.276849884,0.327827686,0.176696543,0.0220598,0.847961045,0.217571749,4510000000,0.00045951,0.263685106,0.395542267,0.012238339,0.010605287,0.63150539,0.007066451,0.005849063,0.175755976,0.202398801,0.000726365,0.008709872,0.000120185,0.000727751,0.055,0.39398702,0.002939498,0.679822313,0.068623533,0.011330483,0.003326086,0.356771663,0.277057975,0.00269761,0.003746261,0.93549985,0.002267776,0.04604421,0.00011342,0.000113658,3190000000,0.162806541,0.615759854,0.4539294,0.632177263,0.310074489,0.023923875,0,0.000399622,0.623963217,0.027040067,0.566118992,1,0.02876606,0
5339,Jagan Lamps,0.000131941,0,0.460820479,0.000448045,0.271586193,0.314493881,0.178956089,0.022122174,0.848141327,0.217612044,5980000000,0.000462829,0.264138906,0.370142692,0.007521349,0.006801732,0.631653334,0.019318068,0.005548563,0.177965463,0.268365817,0.000517383,0.012231392,0.000534813,0.001283777,0.105,0.392845028,0.001503803,0.815083881,0.03426124,0.00709847,0.000876667,0.338980513,0.277152254,0.001448083,0.000215014,0.936476736,0.002259252,0.04257072,0.000113465,0.000115269,1350000000,0.112053448,0.635408159,0.458315454,0.55379266,0.312389554,0.038527727,0,0.000399343,0.623815402,0.027095599,0.566285371,1,0.017093496,0
12655,Interfit India,0.00017253,4040000000,0.463090176,0.000823082,0.031885818,,0.174512315,0.022103163,0.848035593,0.217576099,6240000000,0.000449354,0.263764366,0.376914049,0.014446757,0.010759376,0.630775263,,0.006841829,0.173516326,0.074962519,0.001093606,0.00578011,0.000104899,0.000334372,0.018709677,0.395445603,0.008438144,0.308865657,0.008046014,0.011729097,0.000876851,0.345730998,0.277142959,0.007368055,0,0.940707546,0.002335732,0.015427785,0.000191432,0.000164683,1150000000,0.113632101,0.605521491,0.438858344,0.572218758,0.310457178,0.020296246,0,0.020026786,0.624045804,0.026841642,0.565388146,1,0.087620559,0
24944,Antarctic Inds.,0.000113092,0,0.463002944,0.00019502,0,0.325175073,0.17722377,0.042461763,0.848422627,0.21784732,6940000000,0.000461506,0.264218943,0.388919936,0.008911673,0.000325021,0.631530048,0.012787824,0.006076926,0.176231053,0.022488756,0.006074686,0.001040915,287000000,0.000169455,0.01483871,0.511940028,0.204137423,0.059090365,0.024190724,0.000508201,0.000709662,0.345508333,0.278413387,0.022043649,0,0.933022163,0.00262457,0.003535459,0.00160441,0.000114074,0.000116572,0.08731898,0.648473114,0.46009532,0.591654535,0.315804065,0.032669336,0,0.021109416,0.618595628,0.026841153,0.565386018,1,0.020560958,0
26822,Rajvir Inds.,0.000286663,0.000210534,0.461629048,0.000620062,0,0.317712386,0.157490397,0.021712369,0.8478439,0.21756713,5800000000,0.000416114,0.263722405,0.376494914,0.008994668,0.006947087,0.629847194,0.004993662,0.005326706,0.156504034,0.031484258,0.000302314,0.020953219,0.000197952,4540000000,0.014032258,0.380758011,0.021786139,0.290988937,0.043225081,0.008566988,0.003665468,0.341057442,0.277067592,0.001460806,0.013714148,0.92173281,0.001972157,0.019072272,0.000377128,0.000375943,0.000144528,0.361876244,0.58363077,0.444973645,0.565953863,0.306008094,0.032373825,0,0.005748598,0.622144752,0.026602681,0.564064625,1,0.03625865,1
72297,Giriraj Civil,0.000186522,0.000130735,0.436811689,0.001155116,0.08715457,0.296491476,0.187090457,0.022056671,0.847973515,0.217577987,7820000000,0.00048127,0.263200224,0.343122462,0.025271684,0.013189858,0.630634854,0.002243318,0.00617484,0.18615489,0.140929535,0.00100839,0.006270254,4950000000,0.000466003,0.027741935,0.399911807,0.005131818,0.462416964,0.07073788,0.013737176,0.006065314,0.269124463,0.277277304,0.030119028,0.000200534,0.9533998,0.002402274,0.032665074,0.000249612,0.000140962,5870000000,0.157180719,0.630697616,0.454141422,0.423930479,0.31314167,0.011577133,0,0.001610367,0.624015556,0.026797593,0.565188898,1,0.066355658,0
